infected_hawks,infected_doves,total_infected
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
13,12,25
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
14,12,26
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
15,12,27
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
16,12,28
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,12,29
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,13,30
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
17,14,31
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
18,14,32
19,14,33
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,14,34
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,15,35
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
20,16,36
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
21,16,37
22,16,38
23,16,39
23,16,39
23,16,39
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
24,16,40
25,16,41
25,16,41
25,16,41
25,16,41
25,16,41
25,16,41
25,16,41
25,16,41
25,16,41
26,16,42
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,16,43
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
27,17,44
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
28,17,45
29,17,46
29,17,46
30,17,47
30,17,47
30,17,47
30,17,47
30,17,47
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
30,18,48
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
31,18,49
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
32,18,50
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
33,18,51
34,18,52
34,18,52
34,18,52
34,18,52
34,18,52
34,18,52
34,18,52
34,18,52
34,18,52
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,18,53
35,19,54
35,19,54
35,19,54
35,19,54
35,19,54
35,19,54
35,19,54
36,19,55
36,19,55
36,19,55
36,19,55
36,19,55
36,19,55
36,19,55
36,19,55
36,19,55
36,19,55
36,19,55
36,19,55
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
36,20,56
37,20,57
37,20,57
37,20,57
37,20,57
37,20,57
37,20,57
37,20,57
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
38,20,58
39,20,59
39,20,59
40,20,60
40,20,60
40,20,60
40,20,60
40,20,60
40,20,60
40,20,60
40,20,60
40,20,60
40,20,60
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
40,21,61
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
41,21,62
42,21,63
42,21,63
42,21,63
42,21,63
42,21,63
42,21,63
42,21,63
42,21,63
42,21,63
42,21,63
42,21,63
42,21,63
42,21,63
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,21,64
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
43,22,65
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
44,22,66
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
45,22,67
46,22,68
46,22,68
46,22,68
47,22,69
47,22,69
47,22,69
47,22,69
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
48,22,70
49,22,71
49,22,71
49,22,71
49,22,71
49,22,71
49,22,71
49,22,71
49,22,71
49,22,71
49,22,71
49,22,71
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
50,22,72
51,22,73
51,22,73
51,22,73
51,22,73
51,22,73
52,22,74
52,22,74
52,22,74
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
52,23,75
53,23,76
53,23,76
53,23,76
53,23,76
53,23,76
53,23,76
53,23,76
53,24,77
53,24,77
53,24,77
53,24,77
53,24,77
53,24,77
53,24,77
53,24,77
53,24,77
53,24,77
53,24,77
53,24,77
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
54,24,78
55,24,79
55,24,79
55,24,79
55,25,80
55,25,80
56,25,81
56,25,81
56,25,81
56,25,81
56,25,81
56,25,81
56,25,81
56,25,81
56,25,81
56,25,81
56,25,81
56,25,81
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,26,82
56,27,83
56,28,84
56,28,84
56,28,84
56,28,84
56,28,84
56,28,84
56,28,84
56,28,84
56,28,84
56,28,84
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
57,28,85
58,28,86
58,28,86
58,28,86
58,28,86
58,28,86
58,28,86
58,28,86
58,28,86
58,29,87
58,29,87
58,29,87
58,29,87
58,29,87
59,29,88
59,29,88
59,29,88
59,29,88
59,29,88
60,29,89
60,29,89
60,29,89
60,29,89
60,29,89
60,29,89
60,29,89
60,29,89
60,29,89
60,29,89
60,29,89
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
61,29,90
62,29,91
63,29,92
63,29,92
63,29,92
63,29,92
63,29,92
63,29,92
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,29,93
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,30,94
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
64,31,95
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
65,31,96
66,31,97
66,31,97
66,31,97
66,32,98
66,32,98
66,32,98
66,32,98
66,32,98
66,32,98
66,32,98
66,32,98
66,32,98
67,32,99
68,32,100
68,32,100
68,32,100
68,32,100
68,32,100
68,32,100
68,32,100
68,32,100
68,32,100
68,32,100
69,32,101
70,32,102
70,32,102
70,32,102
70,32,102
70,32,102
70,32,102
70,32,102
70,32,102
70,32,102
70,32,102
70,32,102
70,32,102
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,32,103
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,33,104
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
71,34,105
72,34,106
72,34,106
72,34,106
72,34,106
72,34,106
72,34,106
72,34,106
72,34,106
72,34,106
72,34,106
72,35,107
72,35,107
72,35,107
72,35,107
72,35,107
72,35,107
72,35,107
72,35,107
72,35,107
72,35,107
74,35,109
74,35,109
74,35,109
74,35,109
74,35,109
74,35,109
74,35,109
74,35,109
74,35,109
74,35,109
74,36,110
74,36,110
75,36,111
75,37,112
75,37,112
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
76,37,113
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
77,37,114
78,37,115
78,37,115
78,37,115
78,37,115
78,37,115
78,37,115
78,37,115
78,37,115
78,37,115
78,38,116
78,38,116
78,38,116
78,38,116
78,38,116
78,38,116
78,38,116
78,38,116
78,38,116
78,38,116
78,38,116
78,38,116
79,38,117
79,38,117
79,38,117
79,38,117
79,39,118
79,39,118
79,39,118
79,40,119
79,41,120
79,41,120
79,41,120
79,41,120
79,41,120
79,41,120
79,41,120
79,41,120
79,41,120
79,41,120
79,41,120
79,41,120
80,41,121
80,41,121
80,41,121
80,41,121
80,41,121
80,41,121
80,41,121
80,41,121
80,41,121
80,41,121
80,41,121
80,41,121
80,42,122
80,42,122
80,42,122
81,42,123
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
82,42,124
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,42,125
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,43,126
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,44,127
83,45,128
83,45,128
83,45,128
83,45,128
83,45,128
83,45,128
83,45,128
83,45,128
83,45,128
83,45,128
83,45,128
83,45,128
83,45,128
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
84,45,129
